hajj_zone,grid_size_m,cell_seq,demand_point_id,cell_area_m2,centroid_lat,centroid_lon,camp_accommodation_count,accommodation_count,place_of_worship_count,transport_count,pedestrian_count,support_amenity_count,building_count,dist_nearest_medical_km,dist_nearest_hospital_km,dist_nearest_seasonal_center_km,dist_nearest_ambulance_km,osm_activity_index_raw,exploratory_osm_activity_index,osm_activity_proxy_0_1,demand_weight_uniform,proxy_demand_weight
Haram_Makkah,1000,11,D_1000_Haram_Makkah_0011,1000000.0,21.393009481177543,39.810223770828635,0,0,1,0,0,0,0,0.5084366458468678,0.5084366458468678,17.404440639043862,8.224121122778959,2.0,0.18948365703458075,0.0018948365703458075,1.0,1.0075793462813831
Haram_Makkah,1000,12,D_1000_Haram_Makkah_0012,1000000.0,21.40204379701048,39.81027354519331,0,5,1,10,5,1,13,1.283160288790614,1.4717088229031412,17.732999123489304,7.957683093935166,56.25,5.329227854097584,0.05329227854097584,1.0,1.2131691141639034
Haram_Makkah,1000,13,D_1000_Haram_Makkah_0013,1000000.0,21.41107810300456,39.810323345705754,0,0,1,12,6,0,26,0.6071711742348792,0.6071711742348792,18.110879654763963,7.81109929554503,56.5,5.3529133112269065,0.05352913311226906,1.0,1.2141165324490761
Haram_Makkah,1000,14,D_1000_Haram_Makkah_0014,1000000.0,21.420112399156405,39.8103731723732,0,20,3,11,7,1,23,0.43504577038333453,0.6129067879207326,18.535065843557557,7.791137541221216,99.75,9.450497394599715,0.09450497394599715,1.0,1.3780198957839886
Haram_Makkah,1000,15,D_1000_Haram_Makkah_0015,1000000.0,21.429146685462655,39.81042302520293,0,24,12,10,5,4,58,0.40668168828824713,1.097868758080516,19.002456940634936,7.898757887642151,130.5,12.363808621506395,0.12363808621506395,1.0,1.4945523448602558
Haram_Makkah,1000,16,D_1000_Haram_Makkah_0016,1000000.0,21.438180961919958,39.810472904202186,0,5,13,14,8,1,28,0.4647742260004012,0.4647742260004012,19.50994807108301,8.128894644965673,102.0,9.663666508763619,0.09663666508763619,1.0,1.3865466603505447
Haram_Makkah,1000,17,D_1000_Haram_Makkah_0017,1000000.0,21.447215228524943,39.81052280937826,0,0,4,14,9,1,8,0.2132899751574617,0.440085817485111,20.05449519913245,8.47156892967968,71.0,6.726669824727617,0.06726669824727617,1.0,1.2690667929891046
Haram_Makkah,1000,18,D_1000_Haram_Makkah_0018,1000000.0,21.45624948527427,39.810572740738415,0,0,7,14,7,0,0,0.6699372083646619,0.6699372083646619,20.633164605743282,8.91381131232183,70.0,6.631927996210327,0.06631927996210327,1.0,1.2652771198484132
Haram_Makkah,1000,19,D_1000_Haram_Makkah_0019,1000000.0,21.392962600346813,39.81987023882263,0,0,0,0,0,2,12,1.3105126974330432,1.3105126974330432,16.454217087585928,7.284855078437707,5.0,0.4737091425864519,0.0047370914258645196,1.0,1.0189483657034581
Haram_Makkah,1000,20,D_1000_Haram_Makkah_0020,1000000.0,21.401996894480657,39.819920605636575,0,21,5,4,2,4,46,1.0661061167871406,1.9039071843722233,16.80136791815105,6.982668937820421,83.5,7.910942681193747,0.07910942681193747,1.0,1.3164377072477498
Haram_Makkah,1000,21,D_1000_Haram_Makkah_0021,1000000.0,21.411031178773055,39.81997099890949,0,124,12,8,15,6,138,0.12175174910667133,1.169100137666244,17.199728715207872,6.815146181599092,366.5,34.72288015158693,0.34722880151586927,1.0,2.3889152060634773
Haram_Makkah,1000,22,D_1000_Haram_Makkah_0022,1000000.0,21.420065453220637,39.82002141864869,0,39,3,12,137,1,99,0.2174978600487435,0.4015851599644457,17.645831571008973,6.792258052954643,419.75,39.76788252013264,0.39767882520132636,1.0,2.5907153008053054
Haram_Makkah,1000,23,D_1000_Haram_Makkah_0023,1000000.0,21.42909971782004,39.82007186486155,0,17,4,5,35,3,56,0.4239454992866191,0.4239454992866191,18.13615383117622,6.915440798625183,144.0,13.642823306489815,0.13642823306489815,1.0,1.5457129322595926
Haram_Makkah,1000,24,D_1000_Haram_Makkah_0024,1000000.0,21.438133972567915,39.82012233755541,0,20,24,6,10,0,32,0.3243567115805161,1.3061098536441664,18.667211354237104,7.177177259943649,134.0,12.695405021316912,0.1269540502131691,1.0,1.5078162008526763
Haram_Makkah,1000,25,D_1000_Haram_Makkah_0025,1000000.0,21.447168217460884,39.82017283673761,0,0,11,0,0,1,0,0.20081421386590834,1.28941683082823,19.235630577119885,7.563096284063475,23.0,2.179062055897679,0.02179062055897679,1.0,1.0871624822359072
Haram_Makkah,1000,26,D_1000_Haram_Makkah_0026,1000000.0,21.456202452495596,39.82022336241553,0,0,3,2,1,0,0,0.8693990806897244,1.3848234905658605,19.838200212093344,8.055369475286485,14.0,1.3263855992420654,0.013263855992420654,1.0,1.0530554239696825
Haram_Makkah,1000,27,D_1000_Haram_Makkah_0027,1000000.0,21.39291516479688,39.829516680364996,0,0,2,8,4,5,0,1.8655768790718332,2.275165760428556,15.510253575387079,6.364122782091832,41.0,3.8844149692089056,0.038844149692089054,1.0,1.1553765987683562
Haram_Makkah,1000,28,D_1000_Haram_Makkah_0028,1000000.0,21.40194943697488,39.829567639620876,0,40,2,8,4,5,242,0.8659212211444747,1.9945046136650877,15.878056238988403,6.015863260322893,181.5,17.195641875888203,0.17195641875888204,1.0,1.687825675035528
Haram_Makkah,1000,29,D_1000_Haram_Makkah_0029,1000000.0,21.41098369930883,39.82961862564692,0,74,9,9,11,14,110,0.13878771822201977,1.0235028275886378,16.298999168174387,5.820580963122607,256.5,24.301279014684983,0.24301279014684984,1.0,1.9720511605873994
Haram_Makkah,1000,30,D_1000_Haram_Makkah_0030,1000000.0,21.420017951795344,39.829669638450554,0,99,11,11,226,7,132,0.15330990511565049,0.34215116868506185,16.769081007611007,5.793765160034347,745.0,70.58266224538134,0.7058266224538134,1.0,3.823306489815254
Haram_Makkah,1000,31,D_1000_Haram_Makkah_0031,1000000.0,21.429052194431073,39.82972067803919,0,27,11,7,63,6,51,0.3198224130856232,0.717543708557631,17.284292921479057,5.937698772335149,241.75,22.90383704405495,0.2290383704405495,1.0,1.9161534817621981
Haram_Makkah,1000,32,D_1000_Haram_Makkah_0032,1000000.0,21.43808642721265,39.82977174442028,0,37,12,8,5,4,11,0.36414000708576166,0.8180585484980598,17.840725482758874,6.240578394055542,138.75,13.145428706774041,0.1314542870677404,1.0,1.5258171482709617
Haram_Makkah,1000,33,D_1000_Haram_Makkah_0033,1000000.0,21.447120650136696,39.829822837601256,0,1,3,0,0,0,0,0.7380509295093022,0.7380509295093022,18.4346464491954,6.680821107746813,8.0,0.757934628138323,0.00757934628138323,1.0,1.030317385125533
Haram_Makkah,1000,34,D_1000_Haram_Makkah_0034,1000000.0,21.45615486319987,39.82987395758958,0,0,2,0,0,0,1,0.9957019265372289,0.9957019265372289,19.062552128781274,7.233389430625029,4.25,0.40265277119848414,0.004026527711984841,1.0,1.0161061108479394
Haram_Makkah,1000,35,D_1000_Haram_Makkah_0035,1000000.0,21.392867174534096,39.83916309514462,0,0,1,0,0,0,0,2.100875336041386,2.3841259910590145,14.573766568056824,5.471289067234603,2.0,0.18948365703458075,0.0018948365703458075,1.0,1.0075793462813831
Haram_Makkah,1000,36,D_1000_Haram_Makkah_0036,1000000.0,21.40190142449952,39.839214646835025,0,0,0,1,0,1,1,1.2973510115184494,2.3788256682914004,14.964604102210041,5.061971556479096,4.25,0.40265277119848414,0.004026527711984841,1.0,1.0161061108479394
Haram_Makkah,1000,37,D_1000_Haram_Makkah_0037,1000000.0,21.41093566461825,39.839266225606785,0,1,0,1,0,1,6,0.9759928875708475,1.651762980658134,15.410518482242978,4.828261386872704,7.5,0.7105637138796779,0.0071056371387967785,1.0,1.0284225485551872
Haram_Makkah,1000,38,D_1000_Haram_Makkah_0038,1000000.0,21.419969894886904,39.83931783146738,0,7,2,0,5,1,16,1.1530127886007497,1.3408319538343574,15.906878507338366,4.795900332714228,33.0,3.126480341070583,0.03126480341070583,1.0,1.1250592136428232
Haram_Makkah,1000,39,D_1000_Haram_Makkah_0039,1000000.0,21.42900411530212,39.839369464424365,0,4,7,0,0,4,1,1.107738997567923,1.4384470497126653,16.449118146663487,4.9688240039964136,26.25,2.4869729985788727,0.024869729985788725,1.0,1.099478919943155
Haram_Makkah,1000,40,D_1000_Haram_Makkah_0040,1000000.0,21.438038325860536,39.839421124485256,0,12,17,8,9,1,27,0.6450704059168466,0.6933865326456135,17.032856241939136,5.327078370369021,107.75,10.20843202273804,0.1020843202273804,1.0,1.4083372809095216
Haram_Makkah,1000,41,D_1000_Haram_Makkah_0041,1000000.0,21.447072526558784,39.83947281165756,0,2,7,0,0,0,0,0.5968955263972905,0.5968955263972905,17.653976767692757,5.836635670094201,18.0,1.7053529133112268,0.01705352913311227,1.0,1.068214116532449
Haram_Makkah,1000,42,D_1000_Haram_Makkah_0042,1000000.0,21.456106717393503,39.839524525948825,0,0,1,0,0,0,0,0.17266817370544557,0.17266817370544557,18.308675530193508,6.46135928809389,2.0,0.18948365703458075,0.0018948365703458075,1.0,1.0075793462813831
Haram_Makkah,1000,43,D_1000_Haram_Makkah_0043,1000000.0,21.40185285706102,39.84886162696784,0,0,0,1,0,2,0,1.6581553087650032,1.6581553087650032,14.062932906875604,4.129951732200272,5.0,0.4737091425864519,0.0047370914258645196,1.0,1.0189483657034581
Haram_Makkah,1000,44,D_1000_Haram_Makkah_0044,1000000.0,21.41088707470776,39.84891379847778,0,0,0,1,0,1,0,1.3387285833881066,1.352339067170257,14.536532801839492,3.8399288133592457,4.0,0.3789673140691615,0.003789673140691615,1.0,1.0151586925627665
Haram_Makkah,1000,45,D_1000_Haram_Makkah_0045,1000000.0,21.419921282501754,39.84896599738785,0,44,3,5,8,0,38,1.1104933678570472,1.493628445186224,15.061722672212046,3.799158495381452,134.5,12.742775935575557,0.12742775935575557,1.0,1.5097110374230223
Haram_Makkah,1000,46,D_1000_Haram_Makkah_0046,1000000.0,21.428955480439633,39.849018223705656,0,23,5,4,5,0,1,0.6538282915671736,0.6538282915671736,15.633303995326681,4.015240622228209,78.25,7.413548081477972,0.07413548081477972,1.0,1.2965419232591189
Haram_Makkah,1000,47,D_1000_Haram_Makkah_0047,1000000.0,21.437989668518043,39.8490704774388,0,14,6,6,3,1,9,0.4774924035111949,0.4774924035111949,16.24638106674739,4.450922290464538,67.25,6.371387967787778,0.06371387967787778,1.0,1.2548555187115111
Haram_Makkah,1000,48,D_1000_Haram_Makkah_0048,1000000.0,21.447023846733597,39.8491227585949,0,2,9,4,6,0,2,1.2780435416658809,1.3133965992585372,16.896437545282698,5.049316366554726,46.5,4.405495026054003,0.04405495026054003,1.0,1.17621980104216
Haram_Makkah,1000,49,D_1000_Haram_Makkah_0049,1000000.0,21.410837929583884,39.85856134394866,0,1,2,3,2,0,0,0.383118481480307,0.383118481480307,13.679820609436316,2.859720014855854,19.0,1.8000947418285174,0.018000947418285174,1.0,1.0720037896731407
Haram_Makkah,1000,50,D_1000_Haram_Makkah_0050,1000000.0,21.41987211464642,39.85861413590058,0,56,9,16,37,10,31,0.23755395713923108,0.5862121937309963,14.236649741495693,2.8047371614341476,269.75,25.55660824253908,0.2555660824253908,1.0,2.0222643297015632
Haram_Makkah,1000,51,D_1000_Haram_Makkah_0051,1000000.0,21.428906289850143,39.8586669555716,0,42,9,5,21,3,19,0.7024418941546615,0.7024418941546615,14.840043794332288,3.0911328871616304,166.75,15.798199905258171,0.1579819990525817,1.0,1.6319279962103268
Haram_Makkah,1000,52,D_1000_Haram_Makkah_0052,1000000.0,21.437940455191686,39.8587198029694,0,9,4,0,0,0,11,0.537552765628159,0.537552765628159,15.484560173714042,3.638959698770746,28.75,2.7238275698720984,0.027238275698720983,1.0,1.108953102794884
Mina,1000,1,D_1000_Mina_0001,1000000.0,21.40193107843902,39.86830629904529,0,8,4,6,5,0,6,0.3658294752043815,0.39572887012692326,12.301965080594899,2.4088336800696792,53.5,5.068687825675036,0.050686878256750355,1.0,1.2027475130270013
Mina,1000,2,D_1000_Mina_0002,1000000.0,21.410965249818712,39.86835966576074,0,33,7,6,20,6,38,0.12168746933682428,0.12168746933682428,12.842212024776838,1.8789338916194847,153.5,14.542870677404073,0.14542870677404074,1.0,1.581714827096163
Mina,1000,3,D_1000_Mina_0003,1000000.0,21.419999411340104,39.86841306050383,5,10,2,4,63,2,24,0.630037321410499,0.6995329509468459,13.435269797606205,1.8050776825152561,190.0,18.000947418285172,0.1800094741828517,1.0,1.720037896731407
Mina,1000,4,D_1000_Mina_0004,1000000.0,21.42903356299983,39.86846648328234,9,0,1,0,12,0,7,0.6125187028542065,1.5149486591924206,14.074464088540497,2.232984171630635,63.75,6.039791567977262,0.06039791567977262,1.0,1.2415916627190904
Mina,1000,5,D_1000_Mina_0005,1000000.0,21.392846679087864,39.87789927618601,0,1,7,0,0,0,1,0.4738958695089142,0.4738958695089142,10.936728534292348,2.7373392940888994,16.25,1.5395547134059688,0.015395547134059688,1.0,1.0615821885362386
Mina,1000,6,D_1000_Mina_0006,1000000.0,21.401880837078934,39.87795320729156,0,17,6,8,8,3,5,0.08180275748252043,0.3211398677664398,11.454086427033412,1.8026321664948577,90.25,8.550450023685457,0.08550450023685457,1.0,1.3420180009474183
Mina,1000,7,D_1000_Mina_0007,1000000.0,21.410914985212326,39.87800716672815,21,0,1,0,7,1,11,0.3247598426850996,0.3247598426850996,12.03246278710629,0.9971874784355663,103.75,9.829464708668878,0.09829464708668878,1.0,1.3931785883467551
Mina,1000,8,D_1000_Mina_0008,1000000.0,21.419949123484653,39.87806115450364,49,0,3,1,104,0,215,0.023558894222636018,0.6826078905709912,12.663499736180528,0.8498798373811381,466.75,44.220748460445286,0.44220748460445286,1.0,2.768829938417811
Mina,1000,9,D_1000_Mina_0009,1000000.0,21.42898325189255,39.87811517062589,7,0,0,0,2,0,6,0.7430555513178916,1.6597198943574134,13.339726024674977,1.5630835123835227,33.5,3.173851255329228,0.03173851255329228,1.0,1.1269540502131692
Mina,1000,10,D_1000_Mina_0010,1000000.0,21.43801737043264,39.878169215102766,0,0,0,0,0,0,0,1.5682778675350693,1.8005996280732872,14.054620423851278,2.4823384190785096,0.0,0.0,0.0,1.0,1.0
Mina,1000,11,D_1000_Mina_0011,1000000.0,21.392795906286448,39.88754556369913,0,0,2,12,6,6,3,0.8794245904380551,0.8794245904380551,10.073221037313697,2.6304115187324744,58.75,5.56608242539081,0.0556608242539081,1.0,1.2226432970156325
Mina,1000,12,D_1000_Mina_0012,1000000.0,21.401830040777263,39.8876000872068,3,1,1,2,1,0,2,0.38147047616997143,0.38147047616997143,10.6326782567576,1.6357020127759558,24.5,2.3211747986736144,0.023211747986736146,1.0,1.0928469919469446
Mina,1000,13,D_1000_Mina_0013,1000000.0,21.410864165407602,39.88765463935667,105,0,0,0,31,0,967,0.2050318706155549,0.26155955223165833,11.253351134523106,0.6572498697741558,723.75,68.56939838938891,0.6856939838938891,1.0,3.7427759355755565
Mina,1000,14,D_1000_Mina_0014,1000000.0,21.419898280174085,39.88770922015669,63,0,0,0,30,0,379,0.32396046071680873,0.959944541659336,11.925685582054353,0.4258475352768815,406.75,38.536238749407865,0.38536238749407864,1.0,2.5414495499763143
Mina,1000,15,D_1000_Mina_0015,1000000.0,21.428932385073335,39.887763829614805,5,0,0,0,0,0,38,0.7404573467538642,1.817715228702432,12.641441430753286,1.3784484333660723,29.5,2.7948839412600663,0.027948839412600665,1.0,1.1117953576504027
Mina,1000,16,D_1000_Mina_0016,1000000.0,21.437966480101977,39.88781846773898,0,0,0,0,0,0,2,1.52826182506686,2.6525429115374415,13.393659182326251,2.3704206469733093,0.5,0.04737091425864519,0.00047370914258645187,1.0,1.0018948365703457
Mina,1000,17,D_1000_Mina_0017,1000000.0,21.392744578806976,39.89719182257799,1,1,2,6,5,4,0,0.20409566507988977,0.20409566507988977,9.237290354879727,2.8887892108628916,42.0,3.979156797726196,0.03979156797726196,1.0,1.1591662719090479
Mina,1000,18,D_1000_Mina_0018,1000000.0,21.401778689540816,39.89724693847983,52,0,0,2,6,2,239,0.3500343993202644,0.3500343993202644,9.84436884444608,2.0252307082198517,287.75,27.261961155850308,0.27261961155850306,1.0,2.0904784462340125
Mina,1000,19,D_1000_Mina_0019,1000000.0,21.410812790411363,39.89730208333504,140,0,0,0,34,0,1710,0.20383734266327108,0.4862667590751434,10.511691718779014,1.3619793242763085,1055.5,100.0,1.0,1.0,5.0
Mina,1000,20,D_1000_Mina_0020,1000000.0,21.419846881415218,39.89735725715164,127,0,1,0,19,0,1218,0.21297876976377095,0.8094975981825301,11.22852294987163,1.2654971134787318,852.5,80.76740881099005,0.8076740881099005,1.0,4.230696352439602
Mina,1000,21,D_1000_Mina_0021,1000000.0,21.428880962549005,39.89741245993767,45,0,0,0,0,0,278,0.5422011914112808,1.7441331996185405,11.985983167055613,1.8297481271174605,249.5,23.63808621506395,0.2363808621506395,1.0,1.9455234486025579
Mina,1000,22,D_1000_Mina_0022,1000000.0,21.437915033809368,39.897467691701166,0,0,0,0,0,0,6,1.4426674098913892,2.7255668904945134,12.776848489595825,2.6600345975873196,1.5,0.14211274277593558,0.0014211274277593558,1.0,1.0056845097110374
Mina,1000,23,D_1000_Mina_0023,1000000.0,21.392692696656333,39.90683805251152,7,0,0,0,6,25,0,0.3792859766635742,1.069237458833317,8.437137200148452,3.430909711973665,65.0,6.158218853623875,0.06158218853623875,1.0,1.246328754144955
Mina,1000,24,D_1000_Mina_0024,1000000.0,21.401726783376485,39.90689376079951,31,0,0,0,5,1,134,0.5129080041815024,0.8401107700959409,9.097766153252977,2.7435189345818447,168.5,15.96399810516343,0.1596399810516343,1.0,1.6385599242065372
Mina,1000,25,D_1000_Mina_0025,1000000.0,21.410760860230486,39.90694949835202,52,0,0,0,15,1,614,0.27729024804586166,0.5608752520771791,9.815977476768275,2.2963865983052494,392.5,37.186167693036474,0.37186167693036476,1.0,2.487446707721459
Mina,1000,26,D_1000_Mina_0026,1000000.0,21.419794927214937,39.907005265177155,5,0,0,0,10,1,28,0.7215786881236069,0.8755910339388895,10.58005097669991,2.2405103600168434,48.0,4.547607768829939,0.045476077688299386,1.0,1.1819043107531975
Mina,1000,27,D_1000_Mina_0027,1000000.0,21.428828984326472,39.90706106128306,4,0,0,0,0,0,11,0.8250729705910973,1.78128604291068,11.380753205070187,2.6012270062048906,18.75,1.7764092846991948,0.017764092846991947,1.0,1.0710563713879677
Mina,1000,28,D_1000_Mina_0028,1000000.0,21.437863031561704,39.90711688667785,0,0,0,0,0,0,0,1.6423335728138195,2.7530529008035063,12.210880736452301,3.2423567358137055,0.0,0.0,0.0,1.0,1.0
Mina,1000,29,D_1000_Mina_0029,1000000.0,21.401674322291232,39.916540553854674,0,0,0,0,6,3,0,1.1352556720355866,1.56076660323358,8.403993099298111,3.597957736484533,15.0,1.4211274277593557,0.014211274277593557,1.0,1.0568450971103742
Mina,1000,30,D_1000_Mina_0030,1000000.0,21.41070837487195,39.916596884096364,0,0,0,0,0,0,0,0.7526101583991596,1.5190879795568382,9.17666414652933,3.269831056491414,0.0,0.0,0.0,1.0,1.0
Mina,1000,31,D_1000_Mina_0031,1000000.0,21.419742417580228,39.91665324392192,0,0,0,0,0,0,0,1.1617523219938937,1.661259612031676,9.989756238434625,3.2308343198719753,0.0,0.0,0.0,1.0,1.0
Mina,1000,32,D_1000_Mina_0032,1000000.0,21.4287764504127,39.916709633339565,0,0,0,0,0,0,0,1.7253321485990003,2.2813094985595272,10.834172536400281,3.490671234437506,0.0,0.0,0.0,1.0,1.0
Muzdalifah,1000,1,D_1000_Muzdalifah_0001,1000000.0,21.377416405334586,39.89580000038029,0,0,0,0,0,4,0,1.2079497875402012,1.2079497875402012,8.50289569083432,4.45182846032524,4.0,0.3789673140691615,0.003789673140691615,1.0,1.0151586925627665
Muzdalifah,1000,2,D_1000_Muzdalifah_0002,1000000.0,21.386450536015516,39.89585498748346,0,0,0,3,4,9,0,0.8512935759955657,0.8512935759955657,8.971531081941944,3.4900290739155087,26.0,2.46328754144955,0.0246328754144955,1.0,1.098531501657982
Muzdalifah,1000,3,D_1000_Muzdalifah_0003,1000000.0,21.395484656839248,39.8959100034845,2,1,2,7,4,2,0,0.148707314202857,0.148707314202857,9.52247366913093,2.557699988933276,45.0,4.263382283278068,0.04263382283278068,1.0,1.1705352913311227
Muzdalifah,1000,4,D_1000_Muzdalifah_0004,1000000.0,21.36833052198088,39.90538967962212,0,0,0,0,0,1,3,0.9237742519707581,1.2567397049909248,7.190176243371372,5.710873117419554,1.75,0.16579819990525818,0.0016579819990525818,1.0,1.0066319279962104
Muzdalifah,1000,5,D_1000_Muzdalifah_0005,1000000.0,21.37736463854418,39.90544522938375,0,0,0,0,0,1,0,1.716326220207715,1.716326220207715,7.608401227313369,4.793286770044025,1.0,0.09474182851729038,0.0009474182851729037,1.0,1.0037896731406917
Muzdalifah,1000,6,D_1000_Muzdalifah_0006,1000000.0,21.386398745250816,39.905500808346176,0,0,0,2,1,18,0,0.774150656400547,1.3129170787100337,8.128770144420686,3.9162640815569145,26.0,2.46328754144955,0.0246328754144955,1.0,1.098531501657982
Muzdalifah,1000,7,D_1000_Muzdalifah_0007,1000000.0,21.39543284209741,39.905556416517484,16,0,0,0,6,14,0,0.20025863512535627,0.777757248789648,8.73304293393011,3.1142656683569174,90.0,8.526764566556135,0.08526764566556136,1.0,1.3410705826622453
Muzdalifah,1000,8,D_1000_Muzdalifah_0008,1000000.0,21.404466929080584,39.90561205390577,44,0,0,0,6,1,530,0.4009338028098457,0.8789161965731513,9.405061068962185,2.4611967501653202,321.5,30.45949786830886,0.3045949786830886,1.0,2.2183799147323544
Muzdalifah,1000,9,D_1000_Muzdalifah_0009,1000000.0,21.368278225189083,39.91503428788454,0,0,0,0,0,0,0,1.6481366740480607,2.2506341874832345,6.267947711756758,6.145802891647488,0.0,0.0,0.0,1.0,1.0
Muzdalifah,1000,10,D_1000_Muzdalifah_0010,1000000.0,21.377312317524304,39.91509042918642,0,0,0,2,9,0,0,1.4893634676464087,1.4893634676464087,6.7436120397275445,5.304000328016238,24.0,2.2738038844149693,0.022738038844149693,1.0,1.0909521553765988
Muzdalifah,1000,11,D_1000_Muzdalifah_0011,1000000.0,21.386346399999994,39.91514660000001,0,0,1,0,8,11,0,0.8301335243762084,0.8301335243762084,7.325669810153868,4.5270239425267125,29.0,2.747513027001421,0.027475130270014213,1.0,1.1099005210800568
Muzdalifah,1000,12,D_1000_Muzdalifah_0012,1000000.0,21.39538047261275,39.915202800333475,0,0,0,0,6,18,0,0.8168844906134456,1.0677914557136814,7.9909056428193,3.8542328679754534,30.0,2.8422548555187115,0.028422548555187114,1.0,1.1136901942207484
Muzdalifah,1000,13,D_1000_Muzdalifah_0013,1000000.0,21.404414535359216,39.915259030195024,4,0,0,0,2,1,28,1.0107785807685574,1.662271762990086,8.720304342021718,3.3476374124065535,28.0,2.652771198484131,0.026527711984841308,1.0,1.1061108479393653
Muzdalifah,1000,14,D_1000_Muzdalifah_0014,1000000.0,21.368225374431457,39.92467886664343,0,0,0,0,0,0,0,1.3955106952773353,1.3955106952773353,5.373611692697147,6.702813931678239,0.0,0.0,0.0,1.0,1.0
Muzdalifah,1000,15,D_1000_Muzdalifah_0015,1000000.0,21.377259442281982,39.92473559947738,0,0,0,0,3,2,0,1.2764932149576247,1.2764932149576247,5.92155701221672,5.9404748041982,8.0,0.757934628138323,0.00757934628138323,1.0,1.030317385125533
Muzdalifah,1000,16,D_1000_Muzdalifah_0016,1000000.0,21.386293500270067,39.92479236213395,0,0,0,0,1,5,0,0.3246764985042395,0.3246764985042395,6.576775218446691,5.258399680123922,7.0,0.6631927996210327,0.006631927996210327,1.0,1.0265277119848413
Muzdalifah,1000,17,D_1000_Muzdalifah_0017,1000000.0,21.39532754839231,39.92484915462141,0,0,0,0,0,1,0,0.7469834329803019,0.7469834329803019,7.310479266027368,4.690873884736404,1.0,0.09474182851729038,0.0009474182851729037,1.0,1.0037896731406917
Muzdalifah,1000,18,D_1000_Muzdalifah_0018,1000000.0,21.40436158664534,39.92490597694802,0,0,0,0,0,0,0,1.7323946228820386,1.7323946228820386,8.10137284193596,4.284374288838891,0.0,0.0,0.0,1.0,1.0
Muzdalifah,1000,19,D_1000_Muzdalifah_0019,1000000.0,21.377206012824296,39.93438073994572,0,0,0,0,4,0,0,0.7277854574719,0.7277854574719,5.162690340850178,6.666788006156406,8.0,0.757934628138323,0.00757934628138323,1.0,1.030317385125533
