demand_point_id,HUB_001,HUB_002,HUB_003,HUB_004,HUB_005,HUB_006,HUB_007,HUB_008,HUB_009,HUB_010,HUB_011,HUB_012,HUB_013,HUB_014,HUB_015,HUB_016,HUB_017,HUB_018,HUB_019,HUB_020,HUB_021,HUB_022,HUB_023,HUB_024,HUB_025,HUB_026,HUB_027,HUB_028,HUB_029,HUB_030,HUB_031,HUB_032,HUB_033,HUB_034,HUB_035,HUB_036,HUB_037,HUB_038,HUB_039,HUB_040,HUB_041,HUB_042,HUB_043,HUB_044,HUB_045,HUB_046,HUB_047,HUB_048,HUB_049,HUB_050,HUB_051,HUB_052,HUB_053,HUB_054,HUB_055,HUB_056,HUB_057,HUB_058,HUB_059
D_500_Haram_Makkah_0094,4.809907847626022,4.191025955975413,5.804666985224841,5.867692615314674,5.055035903763509,8.107401289679984,17.00555137300461,4.612674030696133,6.078191584389588,17.19841523885649,13.971164787237042,6.898501580217879,4.913371762750859,4.20452163847572,1.4959743840768362,0.8268027623442763,7.902192904717988,3.5879654570682358,8.834053723600501,4.086582083204976,3.0919363758344085,4.9088948514269255,5.9253213997724,3.7513123852124437,6.994890759797088,7.039481729904994,6.954220323870598,7.037373986348102,6.63931577515083,4.398782194649602,17.497312903716267,17.378556460276016,27.4262651990797,17.4161315815492,17.770290811844536,17.080261107369783,14.553470609710473,18.114471891613206,17.999059625942593,7.062494504312536,6.548918622581454,8.2160772865608,1.662636026574197,7.067459091650752,10.752444456954267,19.197268215889128,12.846973252162668,3.9805634513357013,3.2768760453244457,3.5351037455810594,7.468044320746039,8.991470339251936,6.08431941730652,5.975061979712584,7.249707669101698,1.0192771503243774,4.334576341691135,7.2594272191457225,9.54695917528329
D_500_Haram_Makkah_0095,4.872058416402371,4.387784576175299,5.470176601843197,5.54443453397576,5.381208572081727,8.21633600366672,17.207969126007754,4.788501079529037,6.182027450910979,16.71867731674749,13.756496165866713,6.9791768318911505,4.446708279482181,4.190509741135801,0.9948297666681928,0.4627221564691142,8.049406488895432,3.1278152891391717,8.374601654686943,4.126595757903875,3.5413021817472914,4.8801016263369155,6.0948066923610185,3.502028472688466,7.250544980444625,7.2908177182357194,7.213721807786055,7.296904478389774,6.842541321071163,3.9295303133006585,17.70807371007394,17.605137736017387,27.220084869463214,17.650624701956634,17.98496674480375,17.308372939722613,15.055666502067586,18.312592541564374,18.19003970940577,7.093484397809198,6.537299169417797,8.229389445825106,1.6636346545728338,7.3318280783853025,10.888015439398933,19.428548134211095,13.035372724810498,3.702945074391656,2.8727947492452257,3.094186976631109,7.766356225790093,9.294432510912152,5.6447649316130315,5.989926917003313,7.6173542255289854,0.5192149149861774,4.416435879627997,7.330556251350935,9.071277577512753
D_500_Haram_Makkah_0096,4.9843031041301575,4.630896410932119,5.162953884927766,5.249407516229592,5.732888217433697,8.354099553692306,17.4225197412022,5.008723175151595,6.324167669178235,16.240303557822088,13.55704640956788,7.094580778777704,3.9887087471631473,4.236428582554017,0.4960078024433755,0.4992099604248841,8.224707739087831,2.6828252032318916,7.920353427128769,4.226347999035064,4.003268871420898,4.902869596472032,6.299879867386535,3.3106882154177852,7.531061658058286,7.567187345971575,7.49793076743724,7.580869255822491,7.075650099918558,3.469542593907402,17.9304310682632,17.842984420449472,27.021668806211025,17.89614577782452,18.21096894266378,17.547900068032458,15.557868187042,18.52221818745028,18.392756979753344,7.1596644673374366,6.564206634410438,8.273231306782664,1.8098601250693551,7.62017120958314,11.044784995650588,19.669937065283293,13.240156212648573,3.4761051167678794,2.5045111201882504,2.674999217800212,8.084891650690551,9.61410378759556,5.216549552647439,6.046624407666659,7.9996563532663085,0.06951742217382811,4.552564626296064,7.435012304307418,8.598623270423532
D_500_Haram_Makkah_0097,5.143363233333437,4.913485727408108,4.888142825420441,4.987623755082385,6.1056688433331425,8.519293453080905,17.648760714467876,5.267775305349389,6.502100586196325,15.763418131865004,13.373496418892325,7.243053552470643,3.5427348340536966,4.340376380729212,0.08337246911331901,0.8881995067188115,8.426343785853158,2.2619600063098337,7.4722580913919385,4.381760706214402,4.473934653033832,4.976491036527593,6.537192520767066,3.187742603242222,7.83377032326301,7.865952338732695,7.804148250543421,7.886629376937812,7.335793819621074,3.023050771001714,18.163959077010265,18.091652185455565,26.83118924444298,18.152247311145857,18.447881118930066,17.798381600894235,16.060075095789507,18.74296278783855,18.606827796848535,7.260072379562395,6.629171836354275,8.347121777986969,2.070772311599193,7.929873648002886,11.22186469169521,19.9210675111292,13.46057592778165,3.310498187775691,2.1901585879970504,2.289506711780087,8.421356012734712,9.948873597640171,4.802707180626694,6.143996387925237,8.394611938070005,0.4946420177657739,4.738287416301858,7.571416100527812,8.12952424529519
D_500_Haram_Makkah_0098,5.3450609112936895,5.229156140806137,4.651491549098812,4.764565860443825,6.495918642706776,8.710357126389942,17.886248418743357,5.560232750497442,6.71298060203243,15.288160290129218,13.20650912584643,7.422610958882711,3.1139575481328907,4.498332029615797,0.521983845068836,1.3539476783672317,8.652473670536613,1.8814791161721225,7.031492002474168,4.587179979684426,4.950819042798488,5.098763510645257,6.803371732562406,3.1412325514583657,8.156200404461993,8.184660517266616,8.129887691319738,8.211750539103228,7.6202041178070425,2.5970248606928608,18.40823258429582,18.35070110924398,26.648816354233023,18.41848793425333,18.695288493030255,18.05936171197908,16.562286728447592,18.974438258487616,18.831864959402132,7.393313675272516,6.73109286109398,8.450272599049066,2.4093966735658676,8.258532713780898,11.418309597666374,20.181575797715023,13.695876918807569,3.2155988266068682,1.9559153672913894,1.9577162038920515,8.7736868236248,10.297269422182564,4.407288440831258,6.280151138112126,8.80051748717983,0.9945337970421837,4.9680452847786585,7.738078284992159,7.66463325918743
D_500_Haram_Makkah_0099,5.584778330793937,5.572288273868531,4.4590797314160815,4.585888115133743,6.900674420804966,8.9256293629919,18.134540979505726,5.881113988466493,6.953810860422731,14.814686645544187,13.056719994338534,7.631059012969869,2.710549976584404,4.70485898682761,1.0210638676994617,1.8390317084533485,8.901230793719263,1.5710035132738698,6.599523769544762,4.836237838590321,5.432284472059874,5.266299304689503,7.095169353927305,3.174519295470265,8.49610684734494,8.52107436159308,8.472897783403985,8.554025357655622,7.926269174042981,2.2033682135072863,18.662829636895992,18.61969788733609,26.47471765079283,18.694434436541783,18.952780038621942,18.330391961988585,17.064502643991688,19.216256795835463,19.06748017076312,7.55765194371228,6.868324652311171,8.58162866270848,2.797655437796184,8.603976288957206,11.633138678458682,20.45110354047689,13.945305895590508,3.197708344150545,1.8327591182848373,1.7111561163666287,9.14004936225704,10.657955052249624,4.0357123080344275,6.452634037311584,9.215926231691252,1.4960321183780527,5.2360445755298,7.933091987437144,7.204764878915343
D_500_Haram_Makkah_0100,5.857849700169093,5.938123370524927,4.3168269278779645,4.456931209306231,7.317529402456115,9.1634041104889,18.39320081064906,6.226025728200297,7.2215955283116,14.343173861885976,12.92472695297721,7.866101231562577,2.345638075366753,4.953886092959893,1.522255896609525,2.331413192554282,9.170774005075897,1.3786686971980584,6.178198991672792,5.122573070879685,5.917212742135043,5.474944685357502,7.409559293618418,3.285178006351503,8.85147650013188,8.87318019975869,8.831166288976808,8.911477476912273,8.251579655711563,1.8627171604794202,18.92733362281316,18.898217710333995,26.30905738103796,18.979663458076576,19.219950442849058,18.611033257244983,17.56672245181991,19.468032959302143,19.313286268386246,7.751109439573954,7.0388021491146295,8.73991828791879,3.2176308061080334,8.964264132978485,11.86535337335348,20.729298902740233,14.208118782243918,3.2580954493402405,1.8430944114637622,1.589983561601533,9.518823555091538,11.029724841237018,3.6951783102790134,6.658622523050221,9.639609617174559,1.9979273727800375,5.536734900571895,8.154423324826883,6.75094552839177
D_500_Haram_Makkah_0101,6.1598407159613,6.3227217871622186,4.229796784444363,4.382086834188325,7.744530035938942,9.421977847171311,18.661796811948808,6.591196499256682,7.513453082489499,13.873821835445263,12.811080043095933,8.125430044480153,2.0399855908198705,5.2393566628526145,2.023991377645714,2.8272819188384313,9.459326531529948,1.3557244787393574,5.769849682008801,5.4403028091171155,6.404817290821431,5.720202911138903,7.743790312830615,3.4658053111000626,9.220521581434612,9.23918409335903,9.202911310200328,9.282353640432607,8.593950277138864,1.6090955590017335,19.20133511245749,19.18584582493703,26.151995890083516,19.273762870964706,19.496401783922103,18.900857464502465,18.06894580475043,19.72938550971812,19.56889921019403,7.971566358654216,7.240177261837123,8.923708293444202,3.658416007178358,9.33767809267774,12.113953885434029,21.01581765692815,14.483586993027476,3.3925826306500957,1.984836814351847,1.6225379297987463,9.90858608721117,11.411495487841393,3.395040105712715,6.895114296090154,10.07052327418696,2.4999803439664237,5.865090350711279,8.399992176557605,6.304481571300605
D_500_Haram_Makkah_0102,6.486713481897342,6.722864024596809,4.201422327290842,4.364139851328695,8.18008761629931,9.699687298576993,18.93990623759765,6.973444321096609,7.826690897856325,13.40685747141332,12.716271127156839,8.406798160442946,1.823636490598772,5.555655652131604,2.5259463279228336,3.3250779736283382,9.765203354773538,1.5099124740563656,5.377432555204801,5.784255784453847,6.8945302557828505,5.9975839852952575,8.095405227318466,3.7061850606821096,9.601665311213191,9.617499416151736,9.586565167497515,9.665108579634833,8.951423677645405,1.4876997554162001,19.484433410633958,19.482178799395214,26.003688971804124,19.57633287308535,19.781744939685456,19.19944870657337,18.571172393148853,19.99993900705906,19.833939817584106,8.216849766439351,7.469951537884202,9.131459016445028,4.1133264110160175,9.72270586380354,12.377952936049105,21.310324060798557,14.771002480106736,3.592858288915434,2.2331022545871715,1.8004997252739294,10.308090543434709,11.802296499646879,3.1468772999712007,7.159087019860236,10.507777682467042,3.002111770517277,6.216728751417703,8.667738694823408,5.86705234435393
D_500_Haram_Makkah_0103,6.834899029512736,7.135935680258429,4.23288319146069,4.403785853882782,8.62290551595566,9.994937492951468,19.227116251770553,7.370112534704049,8.15884677642245,12.94253918009745,12.6407240504284,8.708069446003694,1.730417198697304,5.897825112595125,3.028011469997539,3.8240486534673694,10.086828511735597,1.7961812300985553,5.0046966504560615,6.150033741781215,7.385932207649463,6.3028482005541955,8.462237308475633,3.9955472047735423,9.993523450710237,10.00672988375539,9.980754610163329,10.058386264937907,9.322262572461177,1.5303269377382944,19.776237836087336,19.78682551774787,25.864287208140553,19.88698682101889,20.075600743791263,19.50640436660639,19.073401939988514,20.27932517546194,20.10803528029878,8.48480679502533,7.725591398994297,9.361575350887442,4.57815319027653,10.118021648693798,12.656386937172718,21.61249156258049,15.069681641009028,3.8486655448084446,2.557049411445459,2.0869970510105555,10.71624739672211,12.201260158108152,2.9637746529587328,7.447619115736498,10.95061327866822,3.5042878103299206,6.587922827607515,8.955673927192331,5.440837315794227
D_500_Haram_Makkah_0104,7.201306525295986,7.559817590354706,4.322873077251738,4.499502619237279,9.071920581697231,10.306220991664613,19.523025191893158,7.778995417086418,8.507705174570292,12.481162246159887,12.584785674515048,9.027251358455294,1.7797812476145025,6.261625302169587,3.5301396732480055,4.323787223237982,10.42274417839384,2.162702485726067,4.656370643398779,6.533972296629958,7.878707070061789,6.632146399420051,8.842392832451091,4.324069255032704,10.394884321168798,10.405650663655434,10.38427986906296,10.460999927563535,9.70493489871509,1.7248587257324899,20.07636874864433,20.09940792897256,25.73393530239452,20.205351829977346,20.37760090880624,19.82133583055165,19.575634196663014,20.56718404720699,20.390820432729587,8.77336014235816,8.004619005522686,9.612451130360471,5.050158836597659,10.522465949263268,12.948324685859722,21.92200334984613,15.378968198465328,4.149747397587218,2.9316965058293487,2.4441564613618123,11.132104934766897,12.607611541937215,2.8582629095861556,7.757970800711494,11.398379545480498,4.006491585939489,6.975551336378946,9.26191513535961,5.028688648486093
D_500_Haram_Makkah_0105,4.8118094575923855,4.5692662116415805,7.49487973988909,7.505734305767048,3.5203360314630645,7.530150108928422,15.70810275600931,4.054467776774612,5.693175454368672,19.747890777012195,14.841063758612185,6.555451089201437,7.216192743824024,4.679892023995464,4.026843612089489,3.23123834485818,7.13506204129147,5.899369758355285,11.351801840247862,4.335265437995215,1.9875417519056928,6.180528870008933,5.205371135178426,5.836834851457059,5.693632364978707,5.759491398036015,5.634033397086996,5.711126367290018,6.659737533799489,6.9418351523373145,16.15294331166498,15.956464408474409,28.133091266475045,15.95431926229048,16.403695610816925,15.653518199473536,12.04105266039867,16.827142100025966,16.74854772954811,6.96077775139679,6.703624193242082,8.125383172619157,3.494021863137289,5.711662761567024,9.917722946518106,17.735978668439394,11.683426365761933,5.580145166314723,5.7270728871328735,6.042481714089206,5.894861501457307,7.326943177638228,8.233077308037098,6.05501939586386,6.172764647028039,3.5546838777421437,4.326729754845601,6.936894343594668,12.092562512650222
D_500_Haram_Makkah_0106,4.607850623894468,4.4769565599325585,7.062501151909421,7.079831435029674,3.6433255048319326,7.4805373947583425,15.847618978732985,3.9457225797894275,5.582324112366945,19.266157648905985,14.552731245361137,6.447524647212635,6.721788624627155,4.3887118662019455,3.527637250702476,2.7291796347485517,7.122812561970141,5.402713023054072,10.882730848310137,4.074334153819175,2.0995426819316023,5.949291009988259,5.158504449366702,5.453209125278679,5.791062522604218,5.852393642649008,5.735502059058592,5.814997570373247,6.675997551430881,6.462042578560415,16.303821858590933,16.124903687830162,27.886931760253827,16.13196604614361,16.56001625566744,15.82258502605016,12.543267990654767,16.966047953009937,16.879051098366293,6.809417685891072,6.501043663399986,7.982345064566656,3.112637364585246,5.822960289652709,9.938416392285792,17.91578740581965,11.783707307982791,5.14606265703677,5.271754237779548,5.573653757889827,6.06391346197356,7.530012797289905,7.752741925153046,5.858170541936756,6.406702682390685,3.056704857681599,4.1126608211644085,6.829006255905059,11.612523178419762
D_500_Haram_Makkah_0107,4.451477566759814,4.4398967410984005,6.639970916371392,6.664575729306227,3.828767835061842,7.46446934905035,16.001691618552883,3.89914507445518,5.515163152611996,18.78550181496983,14.276252406082136,6.3774442115711505,6.2286467990908605,4.1382101716313215,3.0294510682154234,2.227225865812541,7.145935294010867,4.907203504364781,10.416758507685339,3.861406497546726,2.3174188653591097,5.752720109087118,5.160332739302261,5.09027859871643,5.929582254519702,5.986139525069144,5.878283798244768,5.959531356997356,6.729812849082458,5.985942738771877,16.46864318557311,16.30707985010096,27.647706460345066,16.32314080204001,16.729961695620382,16.005634443994612,13.045488868365988,17.118569620420285,17.023379567393537,6.692420874814886,6.331914926047716,7.868824449128578,2.7700955199204738,5.97454821962662,9.98436742262334,18.107747149192566,11.904353902653721,4.725515095589071,4.82576609442611,5.111188111877876,6.2687546835969705,7.760326781297518,7.275372569598118,5.698916676450774,6.670326150030056,2.5604112103406966,3.9511968058746567,6.756828759318165,11.134447557959827
D_500_Haram_Makkah_0108,4.347827607798436,4.459464316962623,6.229293318638465,6.262085608170551,4.068131286148108,7.482162033378368,16.169904559351146,3.916953541083727,5.493295208947771,18.306008111839947,14.01232888781821,6.346463578558217,5.7370927134455325,3.9361609826973427,2.532886943416098,1.7254683892975855,7.20408958979899,4.413227549387877,9.954319940521692,3.704768498852655,2.6148371982587006,5.594471529485916,5.2108046709305755,4.752786510481431,6.106395860874746,6.158068328968734,6.059458815288458,6.141857644302411,6.8202944390275455,5.514492091031173,16.64699313226449,16.502537940898826,27.415596873735645,16.52737407138626,16.91312119993846,16.20219251676886,13.54771464647382,17.284346633736146,17.1811847081772,6.611611749323081,6.198976549507356,7.786112465879841,2.4825272291721165,6.163454418435673,10.055229731805383,18.311475742209552,12.044754152214848,4.322454789595822,4.3919517305792946,4.656980519299675,6.506005512808216,8.015536949490977,6.801593721413324,5.5804772761566275,6.960262756108002,2.0670170761818762,3.8489636349452563,6.7215123029024335,10.65859985473205
D_500_Haram_Makkah_0109,4.30071432398138,4.534926238915503,5.8329723250091785,5.874985265606881,4.352528805023958,7.533377528824443,16.35182139363658,3.9982876404419363,5.517258797508226,17.82777028656833,13.761683043148098,6.35515453063356,5.2475724925171825,3.7903206462017787,2.039130019890401,1.2241482668546522,7.296437812580528,3.9213646480731117,9.495931387446573,3.6117511617571325,2.967980590520473,5.477867452654152,5.308532881494237,4.446528888277006,6.318289200035188,6.365086639258812,6.27570276691483,6.358726280612608,6.946009519545163,5.0489930801264435,16.83844180133511,16.7108118858998,27.190785212358758,16.744188002266505,17.10907036437294,16.411773861407482,14.049944770424355,17.463001473006674,17.352098818547294,6.568326018127006,6.10459325348432,7.7351974296267505,2.2709133208489316,6.3863681023034635,10.150481562943044,18.526584916550885,12.204226290425412,3.942249043863839,3.9742995289433196,4.213702211193925,6.772260553738784,8.293345188786128,6.33221129762335,5.50548701907858,7.273366380432593,1.5792421770340455,3.810731269471523,6.723637698016267,10.185292292431706
